id,project_name,start_time,duration(s),cpu_power_consumption(kWh),ram_power_consumption(kWh),power_consumption(kWh),CO2_emissions(kg),CPU_name,OS,region/country
42115cc7-e063-401d-912f-ab2c4150ac07,Default project name,2023-08-21 22:19:48,14.607577562332152,7.853932673478805e-07,1.2832216823682078e-07,9.137154355847014e-07,5.715957061850284e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
cf0bfd06-29c9-41bc-9013-fa6073792051,Default project name,2023-08-21 22:23:16,14.158257484436035,6.739641840714441e-07,1.2395023049919014e-07,7.979144145706342e-07,4.991537140661954e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
2f032baf-ec4e-4a5d-9c48-e6f7f8088e35,Default project name,2023-08-21 22:23:45,14.323705196380615,8.135873097177156e-07,1.276555015355522e-07,9.412428112532678e-07,5.888160891641405e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
add0c117-4b2d-483f-9712-59df443b2a4c,Default project name,2023-08-22 06:22:36,10.678537845611572,5.573942946431989e-07,9.217364531650676e-08,6.495679399597056e-07,4.0635216490441297e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
49f7d70e-473d-4af1-a3b8-85ac889d90a9,Default project name,2023-08-22 06:56:36,7.6469879150390625,3.517743269335632e-07,6.252865393539274e-08,4.143029808689559e-07,2.5917675865113536e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
09fa9395-38a7-46f2-9206-eb53ed224c9b,Default project name,2023-08-22 07:01:11,9.422828674316406,2.9360226469932574e-07,7.870651542589259e-08,3.723087801252183e-07,2.329063205092732e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
89ac0a6d-145a-497f-92b5-f080d70d009a,Default project name,2023-08-22 07:02:20,6.520798206329346,2.1455079523770402e-07,5.5976775790895776e-08,2.7052757102859975e-07,1.692347441910743e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
279dfbff-0d45-4fae-b825-2bd772ac7c1d,Default project name,2023-08-22 07:02:36,8.045314073562622,4.002173588069854e-07,6.885583227320545e-08,4.690731910801908e-07,2.934395233636082e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
1156f569-7175-4c7d-a2bd-dc04ba50b909,Default project name,2023-08-22 07:02:54,8.166402101516724,3.516594755552763e-07,6.65692520385619e-08,4.1822872759383817e-07,2.6163259980706014e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
0f230288-6637-4e40-9768-0b068268ab62,Default project name,2023-08-22 07:03:17,8.78446078300476,5.025795511252069e-07,7.868599463051851e-08,5.812655457557254e-07,3.636240312550464e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
55d633d6-6a8a-4543-bec0-323fc3485b7c,Default project name,2023-08-22 07:06:31,9.830856561660768,3.6275565951192e-07,8.366899997630145e-08,4.464246594882215e-07,2.792712135100252e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
3026e11c-cba1-4f26-b074-373275c04ca9,Default project name,2023-08-22 07:16:06,7.046632528305054,3.068555270520338e-07,6.059487454422199e-08,3.674504015962558e-07,2.2986705007777454e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
59908dc1-35c6-42ad-828c-6781fb6ea401,Default project name,2023-08-22 07:16:56,7.07343339920044,1.5631641788617496e-07,5.99798966391063e-08,2.162963145252813e-07,1.353091343665238e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
6368f5cf-adf1-44a3-ba77-8ab76f8e788d,Default project name,2023-08-22 07:17:13,15.141593217849731,1.6448325609772398e-06,1.654302357223969e-07,1.8102627966996367e-06,1.132451528519782e-06,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
eea9b982-8bd1-4602-9426-3f5cd6cf1c57,Default project name,2023-08-22 07:17:45,7.455656290054321,3.699795958522322e-07,5.102622912659173e-08,4.210058249788239e-07,2.6336987694947775e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
3fc1073a-4daf-4677-aeec-6fdae11bb2a5,Default project name,2023-08-22 07:18:10,8.374409675598145,2.370737561437349e-07,5.8218270140362914e-08,2.9529202628409775e-07,1.8472671875862186e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
86cc9389-428f-4580-bf29-e0e872dfcfe6,Default project name,2023-08-22 07:24:29,13.316614627838137,4.631224425921508e-07,1.2120597078109088e-07,5.843284133732417e-07,3.655400785391389e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
dfe62a2c-9fde-4271-8cfd-60d0f8f2b71b,Default project name,2023-08-22 07:25:28,8.53952693939209,3.22286636237989e-07,7.293178614418139e-08,3.952184223821704e-07,2.472379741448815e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
ba20693e-0f16-4058-9fd5-83bf01a64fef,Default project name,2023-08-22 07:25:48,8.911041975021362,4.1637602096482737e-07,7.66796529915344e-08,4.930556739563617e-07,3.0844231712390304e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
cfbd22d4-ca89-4d2a-9ec5-f029a3fb8494,Default project name,2023-08-22 07:26:08,8.63407039642334,4.351717291422157e-07,7.240512620190507e-08,5.075768553441208e-07,3.175263761281877e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
6f2ceedc-e45a-47b7-af3f-3ae4ba607384,Default project name,2023-08-22 07:26:27,11.987770557403564,6.287290292979936e-07,1.1599771098265897e-07,7.447267402806526e-07,4.658809410975887e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
ef702f32-b699-443d-aa6f-72ca881c6fac,Default project name,2023-08-22 07:29:46,13.21644902229309,1.357923204600162e-06,1.3306377944625565e-07,1.4909869840464174e-06,9.327212005708694e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
42222862-aba1-4e1c-85a4-f5e93d688cb5,Default project name,2023-08-22 07:30:25,10.142201900482178,1.9477247584801333e-07,8.671717896419296e-08,2.8148965481220626e-07,1.760923278298363e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
11add313-b906-4d4b-8048-927d63955133,Default project name,2023-08-22 07:30:48,10.257192134857178,7.624441371916957e-07,8.78315279078379e-08,8.502756650995336e-07,5.319094986433106e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
d66d53c1-3e09-4921-8141-e669f4ae7916,Default project name,2023-08-22 07:31:10,9.677904844284058,3.452819139142889e-07,8.194902938214455e-08,4.272309432964334e-07,2.6726414289077973e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
1e5eade1-ebe0-4ea3-b1a8-b03727c5cffd,Default project name,2023-08-22 07:31:40,13.79556441307068,7.789428750713982e-07,1.341876755759586e-07,9.131305506473568e-07,5.712298179601188e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
6b6b8eff-9809-46ee-9164-3644820a6dd6,Default project name,2023-08-22 07:38:52,8.226035118103027,1.955843313409405e-07,6.917511236575063e-08,2.647594437066911e-07,1.6562635947792588e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
79224f26-eafc-45e4-9efa-46fe2d443ef2,Default project name,2023-08-22 07:40:11,8.3002290725708,4.481602844681778e-07,7.339532096314847e-08,5.215556054313262e-07,3.26271104756491e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
861f7cd5-8f61-4f67-a611-ec3da4778828,Default project name,2023-08-22 07:40:29,8.381278991699219,2.2976563084411841e-07,7.274187688532646e-08,3.0250750772944485e-07,1.89240529132832e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
8561930b-dbd0-47fe-890a-e895a6f27317,Default project name,2023-08-22 07:40:48,8.091888189315796,3.33706638743805e-07,6.749787618910356e-08,4.012045149329085e-07,2.509827120201244e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
7e23d416-abf9-469a-b9fa-6ddc24ac3c98,Default project name,2023-08-22 07:41:07,8.441837787628174,5.905580540875409e-07,7.16121855208485e-08,6.621702396083894e-07,4.142358233025389e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
7367d968-06c2-4e08-bd58-a7f4419a2c48,Default project name,2023-08-26 17:20:55,18.851911783218384,2.090208008834803e-07,2.376123363620764e-07,4.466331372455568e-07,2.794016315661146e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
2e9321bb-7b83-4b71-aa98-55bf6240f5ab,Default project name,2023-08-26 17:21:51,4.066946744918823,2.454680028129683e-07,3.8753622586493e-08,2.842216253994613e-07,1.778013748660172e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
817c72ee-ed5a-41c6-b9cb-79567e651f44,Default project name,2023-08-26 17:22:02,4.103325366973877,1.873285473532537e-07,3.884517002518352e-08,2.261737173784371e-07,1.41488170901581e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
ee2dc953-06b7-493b-a8ee-0515f58107fe,Default project name,2023-08-26 17:22:14,3.841525077819824,1.7891701914560372e-07,3.411555938100717e-08,2.130325785266109e-07,1.3326742924662756e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
49521738-fa5a-4290-9229-bc01a2138ec2,Default project name,2023-08-26 17:22:25,4.759615898132324,2.55583318434916e-07,4.479931040028383e-08,3.0038262883519974e-07,1.879112622683224e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
b484dadc-80ca-40f8-9822-2e6355914d0f,Default project name,2023-08-26 17:31:39,17.992002725601196,2.824471824570131e-07,2.2908764138264813e-07,5.115348238396613e-07,3.200023743538484e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
7c923011-5893-4852-83e4-00ce80a8b5fc,Default project name,2023-08-26 17:32:34,3.90407657623291,6.412436994056717e-08,3.706840598889964e-08,1.011927759294668e-07,6.330346841652433e-08,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
3bb8f343-2379-4d16-999d-bac0c6360ef6,Default project name,2023-08-26 17:32:46,4.23893666267395,1.6273284124929512e-07,4.03568734327564e-08,2.0308971468205162e-07,1.27047442082795e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
d57ed23f-bae3-4358-b67e-8549a891c76e,Default project name,2023-08-26 17:32:57,3.819679975509644,1.5693388092695104e-07,3.588799405671732e-08,1.928218749836684e-07,1.2062415879915838e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
399c6f35-17e5-4e7a-acd0-599526b267e6,Default project name,2023-08-26 17:33:09,4.589682817459106,3.487718057244711e-07,4.444788131128992e-08,3.93219687035761e-07,2.459876192780221e-07,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Windows,IN/Andhra Pradesh
4ce8078f-d027-4e88-9dcb-cce6e47e0065,Default project name,2023-09-11 10:03:37,15.903370380401611,5.115960999358474e-07,1.548562694921429e-07,6.664523694279903e-07,4.169146081001762e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
43f080e2-a9e2-4d2f-977b-c03621b1560b,Default project name,2023-09-11 10:04:42,8.823879957199097,5.386822850003617e-07,7.277052780788532e-08,6.11452812808247e-07,3.825083704668935e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
d0c0d87d-641b-46b5-9d06-eb76c7da1469,Default project name,2023-09-11 10:05:03,11.204485177993774,5.63492790924785e-07,9.762287749651932e-08,6.611156684213043e-07,4.135761120413206e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
cde82b6a-9e77-49f1-bb88-2663e3fa959f,Default project name,2023-09-11 10:05:26,11.0227952003479,6.904100211394864e-07,9.403180022928837e-08,7.844418213687748e-07,4.907256235191285e-07,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
78d91f89-08ed-4999-abde-a6b3f40c17b0,Default project name,2023-09-11 10:05:50,21.24217128753662,1.5810058285588551e-06,2.052607687858199e-07,1.786266597344675e-06,1.1174401541007004e-06,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows,IN/Andhra Pradesh
